,video_id,video_frame,fold
204,0,204,4
205,0,205,4
206,0,206,4
207,0,207,4
208,0,208,4
209,0,209,4
210,0,210,4
211,0,211,4
212,0,212,4
213,0,213,4
214,0,214,4
215,0,215,4
216,0,216,4
217,0,217,4
218,0,218,4
219,0,219,4
220,0,220,4
221,0,221,4
222,0,222,4
223,0,223,4
224,0,224,4
225,0,225,4
226,0,226,4
227,0,227,4
228,0,228,4
229,0,229,4
230,0,230,4
231,0,231,4
232,0,232,4
233,0,233,4
234,0,234,4
235,0,235,4
236,0,236,4
237,0,237,4
238,0,238,4
239,0,239,4
240,0,240,4
241,0,241,4
242,0,242,4
243,0,243,4
244,0,244,4
245,0,245,4
246,0,246,4
247,0,247,4
248,0,248,4
249,0,249,4
250,0,250,4
251,0,251,4
252,0,252,4
253,0,253,4
254,0,254,4
255,0,255,4
256,0,256,4
257,0,257,4
258,0,258,4
259,0,259,4
260,0,260,4
261,0,261,4
262,0,262,4
263,0,263,4
264,0,264,4
265,0,265,4
266,0,266,4
267,0,267,4
268,0,268,4
269,0,269,4
270,0,270,4
271,0,271,4
272,0,272,4
273,0,273,4
274,0,274,4
275,0,275,4
276,0,276,4
277,0,277,4
278,0,278,4
279,0,279,4
280,0,280,4
281,0,281,4
282,0,282,4
283,0,283,4
284,0,284,4
285,0,285,4
286,0,286,4
287,0,287,4
288,0,288,4
289,0,289,4
290,0,290,4
291,0,291,4
292,0,292,4
293,0,293,4
294,0,294,4
295,0,295,4
296,0,296,4
297,0,297,4
298,0,298,4
299,0,299,4
300,0,300,4
301,0,301,4
302,0,302,4
303,0,303,4
304,0,304,4
305,0,305,4
306,0,306,4
307,0,307,4
308,0,308,4
309,0,309,4
310,0,310,4
311,0,311,4
312,0,312,4
313,0,313,4
314,0,314,4
315,0,315,4
316,0,316,4
317,0,317,4
318,0,318,4
319,0,319,4
320,0,320,4
321,0,321,4
322,0,322,4
323,0,323,4
324,0,324,4
325,0,325,4
326,0,326,4
327,0,327,4
328,0,328,4
329,0,329,4
330,0,330,4
331,0,331,4
332,0,332,4
333,0,333,4
334,0,334,4
335,0,335,4
336,0,336,4
337,0,337,4
338,0,338,4
339,0,339,4
340,0,340,4
341,0,341,4
342,0,342,4
343,0,343,4
344,0,344,4
345,0,345,4
346,0,346,4
347,0,347,4
348,0,348,4
349,0,349,4
350,0,350,4
351,0,351,4
352,0,352,4
353,0,353,4
354,0,354,4
355,0,355,4
356,0,356,4
357,0,357,4
358,0,358,4
359,0,359,4
360,0,360,4
361,0,361,4
362,0,362,4
363,0,363,4
364,0,364,4
365,0,365,4
366,0,366,4
367,0,367,4
368,0,368,4
369,0,369,4
370,0,370,4
371,0,371,4
372,0,372,4
373,0,373,4
374,0,374,4
375,0,375,4
376,0,376,4
377,0,377,4
378,0,378,4
379,0,379,4
380,0,380,4
381,0,381,4
382,0,382,4
383,0,383,4
384,0,384,4
385,0,385,4
386,0,386,4
387,0,387,4
388,0,388,4
389,0,389,4
390,0,390,4
391,0,391,4
392,0,392,4
393,0,393,4
394,0,394,4
395,0,395,4
396,0,396,4
397,0,397,4
398,0,398,4
399,0,399,4
400,0,400,4
401,0,401,4
402,0,402,4
403,0,403,4
404,0,404,4
405,0,405,4
406,0,406,4
407,0,407,4
408,0,408,4
409,0,409,4
410,0,410,4
411,0,411,4
412,0,412,4
413,0,413,4
414,0,414,4
415,0,415,4
416,0,416,4
417,0,417,4
418,0,418,4
419,0,419,4
420,0,420,4
421,0,421,4
422,0,422,4
423,0,423,4
424,0,424,4
425,0,425,4
426,0,426,4
427,0,427,4
428,0,428,4
429,0,429,4
430,0,430,4
431,0,431,4
432,0,432,4
433,0,433,4
434,0,434,4
435,0,435,4
436,0,436,4
437,0,437,4
438,0,438,4
439,0,439,4
440,0,440,4
441,0,441,4
442,0,442,4
443,0,443,4
444,0,444,4
445,0,445,4
446,0,446,4
447,0,447,4
448,0,448,4
449,0,449,4
450,0,450,4
451,0,451,4
452,0,452,4
453,0,453,4
454,0,454,4
455,0,455,4
456,0,456,4
457,0,457,4
458,0,458,4
459,0,459,4
460,0,460,4
461,0,461,4
462,0,462,4
463,0,463,4
464,0,464,4
465,0,465,4
466,0,466,4
467,0,467,4
468,0,468,4
469,0,469,4
470,0,470,4
471,0,471,4
472,0,472,4
473,0,473,4
474,0,474,4
475,0,475,4
476,0,476,4
477,0,477,4
478,0,478,4
479,0,479,4
480,0,873,1
481,0,874,1
482,0,875,1
483,0,876,1
484,0,877,1
485,0,878,1
486,0,879,1
487,0,880,1
488,0,881,1
489,0,882,1
490,0,883,1
491,0,884,1
492,0,885,1
493,0,886,1
494,0,887,1
495,0,888,1
496,0,889,1
497,0,890,1
498,0,891,1
499,0,892,1
500,0,893,1
501,0,894,1
502,0,895,1
503,0,896,1
504,0,897,1
505,0,898,1
506,0,899,1
507,0,900,1
508,0,901,1
509,0,902,1
510,0,903,1
511,0,904,1
512,0,905,1
513,0,906,1
514,0,907,1
515,0,908,1
516,0,909,1
517,0,910,1
518,0,911,1
519,0,912,1
520,0,913,1
521,0,914,1
522,0,915,1
523,0,916,1
524,0,917,1
525,0,918,1
526,0,919,1
527,0,920,1
528,0,921,1
529,0,922,1
530,0,923,1
531,0,924,1
532,0,925,1
533,0,926,1
534,0,927,1
535,0,928,1
536,0,929,1
537,0,930,1
538,0,931,1
539,0,932,1
540,0,933,1
541,0,934,1
542,0,935,1
543,0,936,1
544,0,937,1
545,0,938,1
546,0,939,1
547,0,940,1
548,0,941,1
549,0,942,1
550,0,943,1
551,0,944,1
552,0,945,1
553,0,946,1
554,0,947,1
555,0,948,1
556,0,949,2
557,0,950,2
558,0,951,2
559,0,952,2
560,0,953,2
561,0,954,2
562,0,955,2
563,0,956,2
564,0,957,2
565,0,958,2
566,0,959,2
567,0,960,2
568,0,961,2
569,0,962,2
570,0,963,2
571,0,964,2
572,0,965,2
573,0,966,2
574,0,967,2
575,0,968,2
576,0,969,2
577,0,970,2
578,0,971,2
579,0,972,2
580,0,973,2
581,0,974,2
582,0,975,2
583,0,976,2
584,0,977,2
585,0,978,2
586,0,979,2
587,0,980,2
588,0,981,2
589,0,982,2
590,0,983,2
591,0,984,2
592,0,985,2
593,0,986,2
594,0,987,2
595,0,988,2
596,0,989,2
597,0,990,2
598,0,991,2
599,0,992,2
600,0,993,2
601,0,994,2
602,0,995,2
603,0,996,2
604,0,997,2
605,0,998,2
606,0,999,2
607,0,1000,2
608,0,1001,2
609,0,1002,2
610,0,1003,2
611,0,1004,2
612,0,1005,2
613,0,1006,2
614,0,1007,2
615,0,1008,2
616,0,1009,2
617,0,1010,2
618,0,1011,2
619,0,1012,2
620,0,1013,2
621,0,1014,2
622,0,1015,2
623,0,1016,2
624,0,1017,2
625,0,1018,2
626,0,1019,2
627,0,1020,2
628,0,1021,2
629,0,1022,2
630,0,1023,2
631,0,1024,2
632,0,1025,2
633,0,1026,2
634,0,1027,2
635,0,1028,2
636,0,1029,2
637,0,1030,2
638,0,1031,2
639,0,1032,1
640,0,1033,1
641,0,1034,1
642,0,1035,1
643,0,1036,1
644,0,1037,1
645,0,1038,1
646,0,1039,1
647,0,1040,1
648,0,1041,1
649,0,1042,1
650,0,1043,1
651,0,1044,1
652,0,1045,1
653,0,1046,1
654,0,1047,1
655,0,1048,1
656,0,1049,1
657,0,1050,1
658,0,1051,1
659,0,1052,1
660,0,1053,1
661,0,1054,1
662,0,1055,1
663,0,1056,1
664,0,1057,1
665,0,1058,1
666,0,1059,1
667,0,1060,1
668,0,1061,1
669,0,1062,1
670,0,1063,1
671,0,1064,1
672,0,1065,1
673,0,1066,1
674,0,1067,1
675,0,1068,1
676,0,1069,1
677,0,1070,1
678,0,1071,1
679,0,1072,1
680,0,1073,1
681,0,1074,1
682,0,1075,1
683,0,1076,1
684,0,1077,1
685,0,1078,1
686,0,1079,1
687,0,1080,1
688,0,1081,1
689,0,1082,1
690,0,1083,1
691,0,1084,1
692,0,1085,1
693,0,1086,1
694,0,1087,1
695,0,1088,1
696,0,1089,1
697,0,1090,1
698,0,1091,1
699,0,1092,1
700,0,1093,1
701,0,1094,1
702,0,1095,1
703,0,1096,1
704,0,1097,1
705,0,1098,1
706,0,1099,1
707,0,1100,1
708,0,1101,1
709,0,1102,1
710,0,1103,1
711,0,1104,1
712,0,1105,1
713,0,1106,1
714,0,1107,1
715,0,1108,1
716,0,1109,1
717,0,1110,1
718,0,1111,1
719,0,1112,1
720,0,1113,1
721,0,1114,1
722,0,1115,1
723,0,1116,1
724,0,1117,1
725,0,1118,1
726,0,1119,1
727,0,1120,1
728,0,1121,1
729,0,1122,1
730,0,1123,1
731,0,1124,1
732,0,1125,1
733,0,1126,1
734,0,1127,1
735,0,1128,1
736,0,1129,1
737,0,1130,1
738,0,1131,1
739,0,1132,1
740,0,1133,1
741,0,1134,1
742,0,1135,1
743,0,1136,1
744,0,1137,1
745,0,1138,1
746,0,1139,1
747,0,1140,1
748,0,1141,1
749,0,1142,1
750,0,1143,1
751,0,1144,1
752,0,1145,1
753,0,1146,1
754,0,1147,1
755,0,1148,1
756,0,1149,1
757,0,1150,1
758,0,1151,1
759,0,1152,1
760,0,1153,1
761,0,1154,1
762,0,1155,1
763,0,1156,1
764,0,1157,1
765,0,1158,1
766,0,1159,1
767,0,1160,1
768,0,1161,1
769,0,1162,1
770,0,1163,1
771,0,1164,1
772,0,1165,1
773,0,1166,1
774,0,1167,1
775,0,1168,1
776,0,1169,1
777,0,1170,1
778,0,1171,1
779,0,1172,1
780,0,1173,1
781,0,1174,1
782,0,1175,1
783,0,1176,1
784,0,1177,1
785,0,1178,1
786,0,1179,1
787,0,1180,1
788,0,1181,1
789,0,1182,1
790,0,1183,1
791,0,1184,1
792,0,1185,1
793,0,1186,1
794,0,1187,1
795,0,1188,1
796,0,1189,1
797,0,1190,1
798,0,1191,1
799,0,1192,1
800,0,1193,1
801,0,1194,1
802,0,1195,1
803,0,1196,1
804,0,1197,1
805,0,1198,1
806,0,1199,1
807,0,1200,1
808,0,1201,1
809,0,1202,1
810,0,1203,1
811,0,1204,1
812,0,1205,1
813,0,1206,1
814,0,1207,1
815,0,1208,1
816,0,1209,1
817,0,1210,1
818,0,1211,1
819,0,1212,1
820,0,1213,1
821,0,1214,1
822,0,1215,1
823,0,1216,1
824,0,1217,1
825,0,1218,1
826,0,1219,1
827,0,1220,1
828,0,1221,1
829,0,1222,1
830,0,1223,1
831,0,1224,1
832,0,1225,1
833,0,1226,1
834,0,1227,1
835,0,1228,1
836,0,1229,1
837,0,1230,1
838,0,1231,1
839,0,1232,1
840,0,1233,1
841,0,1234,1
842,0,1235,1
843,0,1236,1
844,0,1237,1
845,0,1238,1
846,0,1239,1
847,0,1240,1
848,0,1241,1
849,0,1242,1
850,0,1243,1
851,0,1244,1
852,0,1245,1
853,0,1246,1
854,0,1247,1
855,0,1248,1
856,0,1249,1
857,0,1250,1
858,0,1251,1
859,0,1252,1
860,0,1253,1
861,0,1254,1
862,0,1255,1
863,0,1256,1
864,0,1257,1
865,0,1258,1
866,0,1259,1
867,0,1260,1
868,0,1261,1
869,0,1262,1
870,0,1263,1
871,0,1264,1
872,0,1265,1
873,0,1266,1
874,0,1267,1
875,0,1268,1
876,0,1269,1
877,0,1270,1
878,0,1271,1
879,0,1272,1
880,0,1273,1
881,0,1274,1
882,0,1275,1
883,0,1276,1
884,0,1277,1
885,0,1278,1
886,0,1279,1
887,0,1280,1
888,0,1281,1
889,0,1282,1
890,0,1283,1
891,0,1284,1
892,0,1285,1
893,0,1286,1
894,0,1287,1
895,0,1288,1
896,0,1289,1
897,0,1290,1
898,0,1291,1
899,0,1292,1
900,0,1293,1
901,0,1294,1
902,0,1295,1
903,0,1296,1
904,0,1297,1
905,0,1298,1
906,0,1299,1
907,0,1300,1
908,0,1301,1
909,0,1302,1
910,0,1303,1
911,0,1304,1
912,0,1305,1
913,0,1306,1
914,0,1307,1
915,0,1308,1
916,0,1309,1
917,0,1310,1
918,0,1311,1
919,0,1312,1
920,0,1313,1
921,0,1314,1
922,0,1315,1
923,0,1316,1
924,0,1317,1
925,0,1318,1
926,0,1319,1
927,0,1320,1
928,0,1321,1
929,0,1322,1
930,0,1323,1
931,0,1324,1
932,0,1325,1
933,0,1326,1
934,0,1327,1
935,0,1328,1
936,0,1329,1
937,0,1330,1
938,0,1331,1
939,0,1332,1
940,0,1333,1
941,0,1334,1
942,0,1335,1
943,0,1336,1
944,0,1337,1
945,0,1338,1
946,0,1339,1
947,0,1340,1
948,0,1341,1
949,0,1342,1
950,0,1343,1
951,0,1344,1
952,0,1345,1
953,0,1346,1
954,0,1347,1
955,0,1348,1
956,0,1349,1
957,0,1350,1
958,0,1351,1
959,0,1352,1
960,0,1353,1
961,0,1354,1
962,0,1355,1
963,0,1356,1
964,0,1357,1
965,0,1358,1
966,0,1359,1
967,0,1360,1
968,0,1361,1
969,0,1362,1
970,0,1363,1
971,0,1364,1
972,0,1365,1
973,0,1366,1
974,0,1367,1
975,0,1368,1
976,0,1369,1
977,0,1370,1
978,0,1371,1
979,0,1372,1
980,0,1373,1
981,0,1374,1
982,0,1375,1
983,0,1376,1
984,0,1377,1
985,0,1378,1
986,0,1379,1
987,0,1380,1
988,0,1381,1
989,0,1382,1
990,0,1383,1
991,0,1384,1
992,0,1385,1
993,0,1386,1
994,0,1387,1
995,0,1388,1
996,0,1389,1
997,0,1390,1
998,0,1391,1
999,0,1392,1
1000,0,1393,1
1001,0,1394,1
1002,0,1395,1
1003,0,1396,1
1004,0,1397,1
1005,0,1398,1
1006,0,1399,1
1007,0,1400,1
1008,0,1401,1
1009,0,1402,1
1010,0,1403,1
1011,0,1404,1
1012,0,1405,1
1013,0,1406,1
1014,0,1407,1
1015,0,1408,1
1016,0,1409,1
1017,0,1410,1
1018,0,1411,1
1019,0,1412,1
1020,0,1413,1
1021,0,1414,1
1022,0,1415,1
1023,0,1416,1
1024,0,1417,1
1025,0,1418,1
1026,0,1419,1
1027,0,1420,1
1028,0,1421,1
1029,0,1422,1
1030,0,1423,1
1031,0,1424,1
1032,0,1425,1
1033,0,1426,1
1034,0,1427,1
1035,0,1428,1
1036,0,1429,1
1037,0,1430,1
1038,0,1431,1
1039,0,1432,1
1040,0,1433,1
1041,0,1434,1
1042,0,1435,1
1043,0,1436,1
1044,0,1437,1
1045,0,1438,1
1046,0,1439,1
1047,0,1440,1
1048,0,1441,1
1049,0,1442,1
1050,0,1443,1
1051,0,1444,1
1052,0,1445,1
1053,0,1446,1
1054,0,1447,1
1055,0,1448,1
1056,0,1449,1
1057,0,1450,1
1058,0,1451,1
1059,0,1452,1
1060,0,1453,1
1061,0,1454,1
1062,0,1455,1
1063,0,1456,1
1064,0,1457,1
1065,0,1458,1
1066,0,1459,1
1067,0,1460,1
1068,0,1461,1
1069,0,1462,1
1070,0,1463,1
1071,0,1464,1
1072,0,1465,1
1073,0,1466,1
1074,0,1467,1
1075,0,1468,1
1076,0,1469,1
1077,0,1470,1
1078,0,1471,1
1079,0,1472,1
1080,0,1473,1
1081,0,1474,1
1082,0,1475,1
1083,0,1476,1
1084,0,1477,1
1085,0,1478,1
1086,0,1479,1
1087,0,1480,1
1088,0,1481,1
1089,0,1482,1
1090,0,1483,1
1091,0,1484,1
1092,0,1485,1
1093,0,1486,1
1094,0,1487,1
1095,0,1488,1
1096,0,1489,1
1097,0,1490,1
1098,0,1491,1
1099,0,1492,1
1100,0,1493,1
1101,0,1494,1
1102,0,1495,1
1103,0,1496,1
1104,0,1497,1
1105,0,1498,1
1106,0,1499,1
1107,0,1500,1
1108,0,1501,1
1109,0,1502,1
1110,0,1503,1
1111,0,1504,1
1112,0,1505,1
1113,0,1506,1
1114,0,1507,1
1115,0,1508,1
1116,0,1509,1
1117,0,1510,1
1118,0,1511,1
1119,0,1512,1
1120,0,1513,1
1121,0,1514,1
1122,0,1515,1
1123,0,1516,1
1124,0,1517,1
1125,0,1518,1
1126,0,1519,1
1127,0,1520,1
1128,0,1521,1
1129,0,1522,1
1130,0,1523,1
1131,0,1524,1
1132,0,1525,1
1133,0,1526,1
1134,0,1527,1
1135,0,1528,1
1136,0,1529,1
1137,0,1530,1
1138,0,1531,1
1139,0,1532,1
1140,0,1533,1
1141,0,1534,1
1142,0,1535,1
1143,0,1536,1
1144,0,1537,1
1145,0,1538,1
1146,0,1539,4
1147,0,1540,4
1148,0,1541,4
1149,0,1542,4
1150,0,1543,4
1151,0,1544,4
1152,0,1545,4
1153,0,1546,4
1154,0,1547,4
1155,0,1548,4
1156,0,1549,4
1157,0,1550,4
1158,0,1551,4
1159,0,1552,4
1160,0,1553,4
1161,0,1554,4
1162,0,1555,4
1163,0,1556,4
1164,0,1557,4
1165,0,1558,4
1166,0,1559,4
1167,0,1560,4
1168,0,1561,4
1169,0,1562,4
1170,0,1563,4
1171,0,1564,4
1172,0,1565,1
1173,0,1566,1
1174,0,1567,1
1175,0,1568,1
1176,0,1569,1
1177,0,1570,1
1178,0,1571,1
1179,0,1572,1
1180,0,1573,1
1181,0,1574,1
1182,0,1575,1
1183,0,1576,1
1184,0,1577,1
1185,0,1578,1
1186,0,1579,1
1187,0,1580,1
1188,0,1581,1
1189,0,1582,1
1190,0,1583,1
1191,0,1584,1
1192,0,1585,1
1193,0,1586,1
1194,0,1587,1
1195,0,1588,1
1196,0,1589,1
1197,0,1590,1
1198,0,1591,1
1199,0,1592,1
1200,0,1593,1
1201,0,1594,1
1202,0,1595,1
1203,0,1596,1
1204,0,1597,1
1205,0,1598,1
1206,0,1599,1
1207,0,1600,1
1208,0,1601,1
1209,0,1602,1
1210,0,1603,1
1211,0,1604,1
1212,0,1605,1
1213,0,1606,1
1214,0,1607,1
1215,0,1608,1
1216,0,1609,1
1217,0,1610,1
1218,0,1611,1
1219,0,1612,1
1220,0,1613,1
1221,0,1614,1
1222,0,1615,1
1223,0,1616,1
1224,0,1617,1
1225,0,1618,1
1226,0,1619,1
1227,0,1620,1
1228,0,1621,1
1229,0,1622,1
1230,0,1623,1
1231,0,1624,1
1232,0,1625,1
1233,0,1626,1
1234,0,1627,1
1235,0,1628,1
1236,0,1629,1
1237,0,1630,1
1238,0,1631,1
1239,0,1632,1
1240,0,1633,1
1241,0,1634,1
1242,0,1635,1
1243,0,1636,1
1244,0,1637,1
1245,0,1638,1
1246,0,1639,1
1247,0,1640,1
1248,0,1641,1
1249,0,1642,1
1250,0,1643,1
1251,0,1644,1
1252,0,1645,1
1253,0,1646,1
1254,0,1647,1
1255,0,1648,1
1256,0,1649,1
1257,0,1650,1
1258,0,1651,1
1259,0,1652,1
1260,0,1653,1
1261,0,1654,1
1262,0,1655,1
1263,0,1656,1
1264,0,1657,1
1265,0,1658,1
1266,0,1659,1
1267,0,1660,1
1268,0,1661,1
1269,0,1662,1
1270,0,1663,1
1271,0,1664,1
1272,0,1665,1
1273,0,1666,1
1274,0,1667,1
1275,0,1668,1
1276,0,1669,1
1277,0,1670,1
1278,0,1851,2
1279,0,1852,2
1280,0,1853,2
1281,0,1854,2
1282,0,1855,2
1283,0,1856,2
1284,0,1857,2
1285,0,1858,2
1286,0,1859,2
1287,0,1860,2
1288,0,1861,2
1289,0,1862,2
1290,0,1863,2
1291,0,1864,2
1292,0,1865,2
1293,0,1866,2
1294,0,1867,2
1295,0,1868,2
1296,0,1869,2
1297,0,1870,2
1298,0,1871,2
1299,0,1872,2
1300,0,1873,2
1301,0,1874,2
1302,0,1875,2
1303,0,1876,2
1304,0,1877,2
1305,0,1878,2
1306,0,1879,2
1307,0,1880,2
1308,0,1881,2
1309,0,1882,2
1310,0,1883,2
1311,0,1884,2
1312,0,1885,2
1313,0,1886,2
1314,0,1887,2
1315,0,1888,2
1316,0,1889,2
1317,0,1890,2
1318,0,1891,2
1319,0,1892,2
1320,0,1893,2
1321,0,1894,2
1322,0,1895,2
1323,0,1896,2
1324,0,1897,2
1325,0,1898,2
1326,0,1899,2
1327,0,1900,2
1328,0,1901,2
1329,0,1902,2
1330,0,1903,2
1331,0,1904,2
1332,0,1905,2
1333,0,1906,2
1334,0,1907,2
1335,0,1908,2
1336,0,1909,2
1337,0,1910,2
1338,0,1911,2
1339,0,1912,2
1340,0,1913,2
1341,0,1914,2
1342,0,1915,2
1343,0,1916,2
1344,0,1917,2
1345,0,1918,2
1346,0,1919,2
1347,0,1920,2
1348,0,1921,2
1349,0,1922,2
1350,0,1923,2
1351,0,1924,2
1352,0,1925,2
1353,0,1926,2
1354,0,1927,2
1355,0,1928,2
1356,0,1929,2
1357,0,1930,2
1358,0,1931,2
1359,0,1932,2
1360,0,1933,2
1361,0,1934,2
1362,0,1935,2
1363,0,1936,2
1364,0,1937,2
1365,0,1938,2
1366,0,1939,2
1367,0,1940,2
1368,0,1941,2
1369,0,1942,2
1370,0,1943,2
1371,0,1944,2
1372,0,1945,2
1373,0,1946,2
1374,0,1947,2
1375,0,1948,2
1376,0,1949,2
1377,0,1950,2
1378,0,1951,2
1379,0,1952,2
1380,0,1953,2
1381,0,1954,2
1382,0,1955,2
1383,0,1956,2
1384,0,1957,2
1385,0,1958,2
1386,0,1959,2
1387,0,1960,2
1388,0,1961,2
1389,0,1962,2
1390,0,1963,2
1391,0,1964,2
1392,0,1965,2
1393,0,1966,2
1394,0,1967,2
1395,0,1968,2
1396,0,1969,2
1397,0,1970,2
1398,0,1971,2
1399,0,1972,2
1400,0,1973,2
1401,0,1974,2
1402,0,1975,2
1403,0,1976,2
1404,0,1977,2
1405,0,1978,2
1406,0,1979,2
1407,0,1980,2
1408,0,1981,2
1409,0,1982,2
1410,0,1983,2
1411,0,1984,2
1412,0,1985,2
1413,0,1986,2
1414,0,1987,2
1415,0,1988,2
1416,0,1989,2
1417,0,1990,2
1418,0,1991,2
1419,0,1992,2
1420,0,1993,2
1421,0,1994,2
1422,0,1995,2
1423,0,1996,2
1424,0,1997,2
1425,0,1998,2
1426,0,1999,2
1427,0,2000,2
1428,0,2001,2
1429,0,2002,2
1430,0,2003,2
1431,0,2004,2
1432,0,2005,2
1433,0,2006,2
1434,0,2007,2
1435,0,2008,2
1436,0,2009,2
1437,0,2010,2
1438,0,2011,2
1439,0,2012,2
1440,0,2013,2
1441,0,2014,2
1442,0,2015,2
1443,0,2016,2
1444,0,2017,2
1445,0,2018,2
1446,0,2019,2
1447,0,2020,2
1448,0,2021,2
1449,0,2022,2
1450,0,2023,2
1451,0,2024,2
1452,0,2025,2
1453,0,2026,2
1454,0,2027,2
1455,0,2028,2
1456,0,2029,2
1457,0,2030,2
1458,0,2031,2
1459,0,2032,2
1460,0,2033,2
1461,0,2034,2
1462,0,2035,2
1463,0,2036,2
1464,0,2037,2
1465,0,2038,2
1466,0,2039,2
1467,0,2040,2
1468,0,2041,2
1469,0,2042,2
1470,0,2043,2
1471,0,2044,2
1472,0,2045,2
1473,0,2046,2
1474,0,2047,2
1475,0,2048,2
1476,0,2049,2
1477,0,2050,2
1478,0,2051,2
1479,0,2052,2
1480,0,2053,2
1481,0,2054,2
1482,0,2055,2
1483,0,2056,2
1484,0,2057,2
1485,0,2058,2
1486,0,2059,2
1487,0,2060,2
1488,0,2061,2
1489,0,2062,2
1490,0,2063,2
1491,0,2064,2
1492,0,2065,2
1493,0,2066,2
1494,0,2067,2
1495,0,2068,2
1496,0,2069,2
1497,0,2070,2
1498,0,2071,2
1499,0,2072,2
1500,0,2073,2
1501,0,2074,2
1502,0,2075,2
1503,0,2076,2
1504,0,2077,2
1505,0,2078,2
1506,0,2079,2
1507,0,2080,2
1508,0,2081,2
1509,0,2082,2
1510,0,2083,2
1511,0,2084,2
1512,0,2085,2
1513,0,2086,2
1514,0,2087,2
1515,0,2088,2
1516,0,2089,2
1517,0,2090,2
1518,0,2091,2
1519,0,2092,2
1520,0,2093,2
1521,0,2094,2
1522,0,2095,2
1523,0,2096,2
1524,0,2097,2
1525,0,2098,2
1526,0,2099,2
1527,0,2100,2
1528,0,2101,2
1529,0,2102,2
1530,0,2103,2
1531,0,2104,2
1532,0,2105,2
1533,0,2106,2
1534,0,2107,2
1535,0,2108,2
1536,0,2109,2
1537,0,2110,2
1538,0,2111,2
1539,0,2112,2
1540,0,2113,2
1541,0,2114,2
1542,0,2115,2
1543,0,2116,2
1544,0,2117,2
1545,0,2118,2
1546,0,2119,2
1547,0,2120,2
1548,0,2121,2
1549,0,2122,2
1550,0,2123,2
1551,0,2124,2
1552,0,2125,2
1553,0,2126,2
1554,0,2127,2
1555,0,2128,2
1556,0,2129,2
1557,0,2130,2
